"city","city_development_index","gender","relevent_experience","enrolled_university","education_level","major_discipline","experience","company_size","company_type","last_new_job","training_hours","target"
"city_103",0.92,"Male","Has relevent experience","no_enrollment","Masters","STEM","13","100-500",NA,NA,39,"0"
"city_102",0.804,"Male","Has relevent experience","Full time course","High School",NA,"9",NA,NA,"1",16,"0"
"city_114",0.926,"Male","No relevent experience","no_enrollment","Graduate","STEM",NA,"50-99","Pvt Ltd",NA,5,"0"
"city_26",0.698,"Male","No relevent experience","Full time course","High School",NA,"8",NA,NA,NA,39,"0"
"city_114",0.926,"Male","Has relevent experience","no_enrollment","Masters","STEM","10","50-99","Pvt Ltd",NA,29,"0"
"city_21",0.624,NA,"Has relevent experience","Full time course","Masters","STEM","4","50-99","NGO","2",210,"0"
"city_103",0.92,"Other","No relevent experience","Part time course","High School",NA,"6","50-99","Funded Startup","1",54,"0"
"city_160",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","9","50-99","Pvt Ltd","3",44,"0"
"city_16",0.91,"Male","Has relevent experience","no_enrollment","Graduate","STEM","15",NA,NA,NA,47,"0"
"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",NA,"1000-4999","NGO",NA,74,"0"
"city_21",0.624,"Male","Has relevent experience","no_enrollment","Masters","STEM","6",NA,"Pvt Ltd","1",8,"1"
"city_21",0.624,NA,"No relevent experience","Full time course","Graduate","STEM","7",NA,NA,NA,20,"1"
"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","3","500-999","Pvt Ltd","1",162,"0"
"city_36",0.893,NA,"No relevent experience","no_enrollment","Graduate","Business Degree","2","50-99","Pvt Ltd","1",110,"0"
"city_46",0.762,"Other","Has relevent experience","Part time course","High School",NA,"3",NA,"Pvt Ltd","1",262,"0"
"city_138",0.836,"Male","Has relevent experience","no_enrollment","Masters","STEM","14",NA,NA,"1",6,"0"
"city_64",0.666,"Male","Has relevent experience","Part time course","Graduate","STEM","9",NA,"Pvt Ltd","1",19,"1"
"city_64",0.666,"Other","No relevent experience","no_enrollment","Graduate","STEM",NA,"50-99","Pvt Ltd",NA,23,"1"
"city_21",0.624,"Male","No relevent experience",NA,"Graduate","STEM",NA,NA,NA,"1",107,"1"
"city_136",0.897,"Male","Has relevent experience","no_enrollment","Masters","STEM","15","10000+",NA,NA,134,"0"
"city_114",0.926,"Male","Has relevent experience","no_enrollment","Masters","STEM","11",NA,"Early Stage Startup","1",40,"0"
"city_71",0.884,"Male","Has relevent experience","no_enrollment","Graduate","STEM","12","50-99","Pvt Ltd","1",11,"0"
"city_160",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","11",NA,NA,"3",102,"0"
"city_21",0.624,"Male","No relevent experience","Full time course","Graduate","STEM","2",NA,NA,NA,100,"0"
"city_83",0.923,"Male","No relevent experience","no_enrollment","Masters","STEM","3","10000+","Pvt Ltd",NA,30,"0"
"city_103",0.92,NA,"No relevent experience","no_enrollment","High School",NA,"5",NA,NA,"1",20,"1"
"city_103",0.92,NA,"Has relevent experience","no_enrollment","Graduate","STEM","14","1000-4999","Pvt Ltd","3",4,"0"
"city_16",0.91,NA,"No relevent experience","no_enrollment","Primary School",NA,"5",NA,NA,NA,15,"0"
"city_21",0.624,"Male","No relevent experience","no_enrollment","Graduate","STEM",NA,NA,NA,"1",14,"1"
"city_83",0.923,"Male","No relevent experience","no_enrollment","Primary School",NA,"1",NA,"Pvt Ltd",NA,103,"0"
"city_160",0.92,"Male","Has relevent experience","Part time course","Graduate","STEM","5","1000-4999","Public Sector","2",40,"0"
"city_16",0.91,"Male","Has relevent experience","no_enrollment","Phd","STEM",NA,"100-500","Pvt Ltd","2",27,"0"
"city_114",0.926,"Male","No relevent experience","no_enrollment","High School",NA,"10","100-500","Pvt Ltd",NA,46,"0"
"city_114",0.926,"Male","Has relevent experience","no_enrollment","High School",NA,"7","50-99","Pvt Ltd",NA,110,"0"
"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","13","50-99","Funded Startup","1",96,"0"
"city_103",0.92,NA,"Has relevent experience","no_enrollment","Graduate","STEM","5","10000+","Pvt Ltd","2",57,"0"
"city_160",0.92,"Male","Has relevent experience","Full time course","Graduate","STEM","6",NA,NA,"1",240,"0"
"city_98",0.949,"Male","Has relevent experience","no_enrollment","Graduate","STEM","4","50-99","Funded Startup","4",42,"0"
"city_75",0.939,"Male","Has relevent experience","no_enrollment","Masters","STEM","7",NA,NA,"1",16,"1"
"city_12",0.64,"Male","Has relevent experience","no_enrollment","Graduate","STEM",NA,"50-99","Pvt Ltd",NA,40,"1"
"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","5","100-500","Funded Startup","2",94,"0"
"city_37",0.794,NA,"No relevent experience","no_enrollment","Graduate","STEM","9","5000-9999","Pvt Ltd","1",160,"0"
"city_173",0.878,"Male","No relevent experience","Part time course","Graduate","STEM","10",NA,"Early Stage Startup","1",25,"0"
"city_43",0.516,"Male","Has relevent experience","no_enrollment","Graduate","STEM","9","<10","Early Stage Startup","1",11,"0"
"city_173",0.878,NA,"Has relevent experience","no_enrollment","High School",NA,NA,"100-500","Pvt Ltd","1",29,"0"
"city_90",0.698,"Male","Has relevent experience","no_enrollment","Graduate","STEM","8",NA,NA,"1",23,"0"
"city_142",0.727,"Male","Has relevent experience","no_enrollment","Graduate","STEM","10",NA,"Pvt Ltd","2",113,"0"
"city_73",0.754,NA,"Has relevent experience","no_enrollment","Graduate","STEM","15",NA,NA,"2",56,"0"
"city_104",0.924,"Male","No relevent experience","Full time course","Graduate","STEM","2",NA,NA,"1",39,"1"
"city_103",0.92,NA,"No relevent experience","no_enrollment","Graduate","STEM","2","1000-4999","Pvt Ltd","1",20,"0"
"city_160",0.92,"Male","Has relevent experience","Full time course","Graduate","STEM",NA,"10000+","Pvt Ltd","1",40,"0"
"city_103",0.92,"Male","Has relevent experience","no_enrollment","Masters","STEM",NA,"<10","Pvt Ltd",NA,56,"0"
"city_145",0.555,NA,"No relevent experience","Full time course","Graduate","STEM","4",NA,NA,"1",106,"0"
"city_114",0.926,"Male","Has relevent experience","Part time course","Graduate","STEM","19","500-999","Pvt Ltd","2",64,"0"
"city_73",0.754,"Male","Has relevent experience","no_enrollment","Graduate","STEM","5","10000+","Pvt Ltd","1",51,"0"
"city_67",0.855,"Female","Has relevent experience","Full time course","Graduate","STEM","6","1000-4999","Pvt Ltd","2",41,"0"
"city_103",0.92,NA,"Has relevent experience","no_enrollment","Graduate","STEM","20","100-500","Pvt Ltd",NA,150,"0"
"city_74",0.579,"Male","Has relevent experience","no_enrollment","Graduate","STEM","4",NA,"Pvt Ltd","1",320,"0"
"city_136",0.897,"Male","Has relevent experience","no_enrollment","Masters","STEM","7",NA,NA,NA,20,"0"
"city_21",0.624,"Male","No relevent experience","Full time course",NA,NA,"4","1000-4999","Pvt Ltd","1",9,"1"
"city_102",0.804,"Male","Has relevent experience","Full time course","Graduate","STEM","9","5000-9999","Pvt Ltd","1",74,"0"
"city_21",0.624,"Male","Has relevent experience","no_enrollment","Masters","STEM","3",NA,"Public Sector","1",129,"1"
"city_67",0.855,"Female","Has relevent experience","no_enrollment","Masters","STEM","10",NA,NA,"1",42,"0"
"city_61",0.913,NA,"No relevent experience","no_enrollment","High School",NA,"2","100-500","Pvt Ltd",NA,58,"0"
"city_103",0.92,"Male","No relevent experience","Full time course","High School",NA,"3",NA,NA,"1",126,"1"
"city_103",0.92,NA,"No relevent experience","no_enrollment","High School",NA,"4",NA,NA,"1",45,"1"
"city_83",0.923,"Male","Has relevent experience","no_enrollment","Graduate","STEM",NA,NA,"Pvt Ltd",NA,166,"0"
"city_61",0.913,"Male","Has relevent experience","no_enrollment","Graduate","STEM","2","50-99","Pvt Ltd","1",110,"0"
"city_103",0.92,"Male","Has relevent experience","Full time course","Graduate","STEM",NA,NA,NA,"1",37,"0"
"city_102",0.804,"Female","Has relevent experience","Part time course","Graduate","STEM","2",NA,NA,"1",95,"1"
"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",NA,NA,NA,NA,29,"1"
"city_114",0.926,"Male","Has relevent experience","no_enrollment","Masters","STEM",NA,"50-99","Pvt Ltd",NA,31,"0"
"city_116",0.743,"Male","No relevent experience","Full time course","Masters","STEM","11","50-99","Pvt Ltd",NA,97,"0"
"city_114",0.926,"Male","No relevent experience","no_enrollment","Primary School",NA,"3",NA,NA,NA,16,"0"
"city_103",0.92,"Male","No relevent experience","no_enrollment","Primary School",NA,"4",NA,NA,NA,14,"0"
"city_102",0.804,"Male","Has relevent experience","no_enrollment","Phd","STEM",NA,"100-500","Pvt Ltd",NA,206,"0"
"city_103",0.92,"Female","Has relevent experience","no_enrollment","Graduate","STEM","2",NA,"Funded Startup","1",204,"0"
"city_103",0.92,"Male","Has relevent experience","no_enrollment","Masters","STEM","18","10000+","Pvt Ltd","2",116,"0"
"city_102",0.804,NA,"Has relevent experience","no_enrollment","Masters","STEM","16","100-500","Pvt Ltd","4",161,"0"
"city_160",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",NA,NA,NA,NA,25,"1"
"city_103",0.92,NA,"Has relevent experience","no_enrollment","Graduate","STEM","18","500-999","Pvt Ltd",NA,94,"0"
"city_103",0.92,NA,"Has relevent experience","no_enrollment","Graduate","STEM","15","10000+","Pvt Ltd",NA,16,"0"
"city_90",0.698,"Male","Has relevent experience","Full time course","Masters","STEM","15",NA,NA,"1",100,"0"
"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","20","10000+","Pvt Ltd",NA,107,"0"
"city_157",0.769,"Male","Has relevent experience","Part time course","Masters","STEM","11",NA,NA,"1",17,"0"
"city_16",0.91,"Male","Has relevent experience","no_enrollment","Graduate","STEM","10","<10","Pvt Ltd","1",140,"0"
"city_75",0.939,"Male","Has relevent experience","no_enrollment","Graduate","Humanities","3","10000+","Pvt Ltd","2",75,"0"
"city_75",0.939,NA,"Has relevent experience","no_enrollment","High School",NA,"6",NA,NA,"1",59,"0"
"city_23",0.899,NA,"Has relevent experience","no_enrollment","High School",NA,"6","50-99",NA,"1",146,"0"
"city_93",0.865,NA,"No relevent experience","no_enrollment",NA,NA,"3",NA,NA,NA,302,"0"
"city_67",0.855,"Female","Has relevent experience","no_enrollment","Masters","STEM","9","100-500","Pvt Ltd","2",42,"1"
"city_103",0.92,NA,"Has relevent experience","no_enrollment","Graduate","No Major","14",NA,"Pvt Ltd","1",131,"0"
"city_94",0.698,NA,"Has relevent experience","Part time course","High School",NA,"9",NA,NA,"4",74,"0"
"city_16",0.91,"Female","Has relevent experience","no_enrollment","Graduate","STEM","7","10000+","Pvt Ltd","1",22,"0"
"city_102",0.804,NA,"No relevent experience","no_enrollment","Graduate","STEM","3",NA,NA,NA,53,"1"
"city_61",0.913,"Male","Has relevent experience","no_enrollment","Masters","STEM",NA,"500-999","Pvt Ltd",NA,143,"0"
"city_67",0.855,"Female","Has relevent experience","no_enrollment","Graduate","STEM","14","50-99","Pvt Ltd","2",72,"0"
"city_103",0.92,"Male","Has relevent experience","no_enrollment","High School",NA,"11","500-999","Pvt Ltd","1",7,"0"
"city_136",0.897,"Male","No relevent experience","Full time course","Graduate","STEM","3","50-99","Early Stage Startup","1",182,"0"
"city_99",0.915,"Male","Has relevent experience","no_enrollment","Graduate","STEM","15","50-99","Pvt Ltd","4",50,"0"
"city_100",0.887,"Male","Has relevent experience","no_enrollment","High School",NA,"2","50-99","Public Sector","1",82,"0"
"city_16",0.91,"Male","Has relevent experience",NA,"Graduate","STEM","2","10000+","Pvt Ltd","1",58,"0"
"city_104",0.924,NA,"Has relevent experience","no_enrollment","Graduate","STEM","9",NA,"Pvt Ltd","1",94,"0"
"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","4","<10",NA,"2",60,"1"
"city_65",0.802,"Male","Has relevent experience","Full time course","Masters","STEM","5","100-500","Pvt Ltd","4",124,"0"
"city_149",0.689,NA,"No relevent experience","no_enrollment","Primary School",NA,"2",NA,NA,"2",46,"0"
"city_152",0.698,"Male","No relevent experience","Full time course","Masters","STEM","3",NA,"NGO","2",57,"1"
"city_160",0.92,"Female","Has relevent experience","no_enrollment","Graduate","STEM","9","50-99","Pvt Ltd","1",17,"0"
"city_103",0.92,NA,"Has relevent experience","no_enrollment","Graduate","STEM","14","5000-9999","Pvt Ltd",NA,101,"0"
"city_150",0.698,"Male","No relevent experience","no_enrollment","Primary School",NA,"3",NA,"Pvt Ltd",NA,31,"0"
"city_136",0.897,"Male","Has relevent experience","no_enrollment","Graduate","STEM",NA,NA,NA,"1",36,"0"
"city_36",0.893,"Male","Has relevent experience","Part time course","Graduate","STEM","15",NA,NA,"4",198,"0"
"city_16",0.91,"Male","No relevent experience","no_enrollment","Masters","STEM","5","10000+","Pvt Ltd",NA,31,"0"
"city_11",0.55,NA,"Has relevent experience",NA,"Masters","STEM","9","50-99","Pvt Ltd","1",12,"0"
"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",NA,"50-99","Funded Startup","1",31,"0"
"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","20",NA,NA,NA,26,"1"
"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","6","50-99","Pvt Ltd","1",55,"0"
"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","11",NA,NA,NA,8,"1"
"city_16",0.91,"Male","Has relevent experience","no_enrollment","High School",NA,NA,"100-500","Pvt Ltd",NA,38,"0"
"city_23",0.899,"Male","Has relevent experience","no_enrollment","Graduate","Humanities","16",NA,NA,"2",8,"0"
"city_173",0.878,"Male","Has relevent experience","no_enrollment","Masters","STEM",NA,"1000-4999","Pvt Ltd","3",32,"1"
"city_40",0.776,"Male","Has relevent experience","Part time course","Graduate","STEM","18","100-500","Funded Startup",NA,51,"0"
"city_102",0.804,"Male","Has relevent experience","Full time course","Graduate","STEM","9","5000-9999","Pvt Ltd","2",22,"0"
"city_114",0.926,"Male","Has relevent experience","Full time course","High School",NA,"7",NA,NA,"1",17,"0"
"city_16",0.91,"Male","No relevent experience",NA,NA,NA,"3",NA,NA,NA,24,"0"
"city_23",0.899,"Male","Has relevent experience","no_enrollment","Graduate","STEM","5",NA,"Funded Startup","1",19,"0"
"city_21",0.624,"Male","Has relevent experience","Full time course","Masters","STEM","9","50-99","Pvt Ltd","2",46,"1"
"city_16",0.91,"Female","Has relevent experience","no_enrollment","Graduate","STEM","13","50-99","Pvt Ltd",NA,15,"0"
"city_160",0.92,"Male","Has relevent experience","no_enrollment","Masters","STEM",NA,NA,NA,NA,23,"1"
"city_36",0.893,"Male","Has relevent experience","no_enrollment","Graduate","STEM",NA,"100-500","Pvt Ltd",NA,38,"0"
"city_21",0.624,NA,"No relevent experience","Full time course","Masters","STEM","4",NA,NA,NA,46,"1"
"city_102",0.804,NA,"No relevent experience","Full time course","Graduate","Business Degree",NA,NA,NA,NA,214,"0"
"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",NA,"1000-4999","Public Sector",NA,52,"0"
"city_103",0.92,"Female","No relevent experience","no_enrollment","Graduate","STEM",NA,NA,NA,NA,22,"1"
"city_114",0.926,"Male","Has relevent experience","no_enrollment","Masters","STEM","15","100-500","Pvt Ltd","2",65,"0"
"city_160",0.92,NA,"Has relevent experience","Full time course","Graduate","No Major","14","50-99","Pvt Ltd","1",64,"0"
"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","7","5000-9999","Pvt Ltd","4",86,"0"
"city_100",0.887,"Male","No relevent experience","Full time course","Graduate","STEM","4",NA,NA,"1",52,"1"
"city_136",0.897,NA,"Has relevent experience","no_enrollment","Masters","STEM","14",NA,NA,NA,21,"0"
"city_114",0.926,"Male","No relevent experience","no_enrollment","Graduate","STEM","3","1000-4999","Public Sector","1",86,"0"
"city_136",0.897,"Male","No relevent experience","Full time course","Masters","STEM","5",NA,NA,"4",288,"1"
"city_16",0.91,"Male","Has relevent experience","no_enrollment","Masters","STEM",NA,"100-500","Pvt Ltd",NA,53,"0"
"city_75",0.939,"Male","Has relevent experience","no_enrollment","Graduate","STEM","17","50-99",NA,"1",60,"0"
"city_16",0.91,"Male","Has relevent experience","no_enrollment","Masters","STEM","18",NA,NA,NA,178,"0"
"city_75",0.939,"Male","Has relevent experience","no_enrollment","Phd","STEM",NA,"50-99","Pvt Ltd","2",166,"0"
"city_104",0.924,"Male","Has relevent experience","no_enrollment","Phd","Humanities",NA,NA,NA,"1",62,"0"
"city_21",0.624,"Male","Has relevent experience","Full time course","Graduate","STEM","7","10000+",NA,"1",35,"0"
"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","17","100-500","Pvt Ltd",NA,106,"0"
"city_138",0.836,"Male","No relevent experience","no_enrollment","Graduate","STEM","6","<10","Pvt Ltd",NA,58,"0"
"city_90",0.698,"Male","Has relevent experience","Full time course","Masters",NA,NA,NA,NA,NA,44,"1"
"city_16",0.91,"Male","Has relevent experience",NA,"Masters","STEM","6","50-99","Funded Startup","1",72,"0"
"city_103",0.92,NA,"Has relevent experience","no_enrollment","High School",NA,"18","10000+","Pvt Ltd","1",80,"0"
"city_75",0.939,"Male","Has relevent experience","no_enrollment","Masters","STEM","16","5000-9999","NGO","2",166,"0"
"city_10",0.895,NA,"Has relevent experience","no_enrollment","Masters","STEM",NA,"100-500","Pvt Ltd","1",25,"0"
"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","Business Degree",NA,"10000+","Pvt Ltd",NA,109,"0"
"city_71",0.884,"Male","Has relevent experience","no_enrollment","Graduate","STEM","1","<10","Early Stage Startup","1",37,"0"
