"city","city_development_index","gender","relevent_experience","enrolled_university","education_level","major_discipline","experience","company_size","company_type","last_new_job","training_hours","target"
6,0.92,1,2,2,3,6,10.0833333333333,5.975,5.545625,2.87083333333333,22,"1"
14,0.926,2,1,2,4,6,16,4,6,3,65,"0"
50,0.92,1.93666666666667,1,1,3,4,15,3,6,2,64,"0"
6,0.92,2,1,2,3,6,8,7,6,5,86,"0"
3,0.887,2,2,1,3,6,5,4.275,5.84166666666667,2,52,"1"
31,0.897,2,1,2,4,6,15,4.52610521662246,5.65,2.46666666666667,21,"0"
14,0.926,2,2,2,3,6,4,6,5,2,86,"0"
31,0.897,2,2,1,4,6,6,4.97166666666667,5.44,5,288,"1"
49,0.91,2,1,2,4,6,14.4107713577422,4,6,2.92119058229352,53,"0"
104,0.939,2,1,2,3,6,18,3,3.7116847826087,2,60,"0"
49,0.91,2,1,2,4,6,19,5.08,5.19836956521739,2.2,178,"0"
104,0.939,2,1,2,5,6,10.2923340548341,3,6,3,166,"0"
7,0.924,2,1,2,5,3,7.51071428571429,3.10833333333333,4.85,2,62,"0"
65,0.624,2,1,1,3,6,8,8,5.9,2,35,"0"
6,0.92,2,1,2,3,6,18,4,6,3.21293311822337,106,"0"
32,0.836,2,2,2,3,6,7,1,6,2.78333333333333,58,"0"
117,0.698,2,1,1,4,6,12.2137931034483,4.08333333333333,5.43333333333333,2.81,44,"1"
49,0.91,2,1,2,4,6,7,3,2,2,72,"0"
6,0.92,2.04375,1,2,2,5.97178149282661,19,8,6,2,80,"0"
104,0.939,2,1,2,4,6,17,7,3,3,166,"0"
2,0.895,1.96666666666667,1,2,4,6,13.8194376385809,4,6,2,25,"0"
6,0.92,2,1,2,3,2,13.025,8,6,3.41083333333333,109,"0"
100,0.884,2,1,2,3,6,2,1,1,2,37,"0"
12,0.55,1.9,2,1,3,6,5,4.65,5.5,2.2,55,"1"
6,0.92,2,2,1.85,1.85,5.44407883003389,4,4.65,5.45,2.3,32,"0"
83,0.89,2,2,2,3,6,10,3,6,4,51,"0"
6,0.92,2,1,2,3,6,17,3,2,2,84,"0"
14,0.926,2,1,2,3,6,13.3476846131215,5,3,2,72,"0"
3,0.887,2,1,2,2,5.48035714285714,10.65375,4,6,2,47,"0"
96,0.855,2,2,1,3,6,13,6.0125,5.93125,5,47,"0"
102,0.754,2,1,2.35,2,5.95,7,1,2,3,20,"0"
65,0.624,2,1,2,3,6,9,3.74925373134328,4.46120689655172,2,198,"1"
6,0.92,2,2,2,3,5,3,6,5,2,64,"0"
86,0.896,2,1,2,4,6,16,8,6,3.49,23,"1"
100,0.884,2,2,1,4,6,15,4,5,4,96,"0"
65,0.624,2,2,2,2,5.9,3,4.68796296296296,6,2.2,306,"0"
102,0.754,2,1,2,3,6,10,1,3,2,8,"0"
84,0.762,2,1,2,3,6,8.13683111714795,4,6,2,48,"0"
65,0.624,2,1,2,3,6,9,5.51416781979773,6,2,98,"1"
14,0.926,1.85,2,2,5,6,8,5,3,2.95,46,"0"
6,0.92,2,2,1,3,6,2,3.965,4.7425,2,53,"1"
6,0.92,2,1,2,3,1,8.84629399195576,1,6,2,102,"0"
50,0.92,1.95,2,1,3,6,5,4.33095238095238,5.0375,2,76,"0"
6,0.92,2,2,2,1,4.84873949579832,2,4.4,5.725,2.225,43,"0"
6,0.92,2,2,2,3,6,15.1901605920961,3,6,2.79531746031746,32,"0"
96,0.855,1.3,1,2,3,6,6,2.69142857142857,2.1,2,54,"0"
51,0.767,1.90752688172043,1,1,4,6,9,5.07227272727273,6,2,7,"0"
100,0.884,1,1,2,4,6,4,5.55,5.2,3,322,"1"
110,0.847,2,1,2,2.1,5.65,10.2125,5,5.8,3.15,96,"0"
50,0.92,1,1,1,3,6,5,7,6,2,7,"0"
49,0.91,2,1,2,3,6,17,4.8471597805789,6,2,53,"0"
96,0.855,2,1,2,3,6,11,3.20392857142857,2,2,161,"0"
31,0.897,2,2,2,4,6,9,4.53205013736264,6,2,11,"0"
79,0.827,1.9,1,2,3,6,10,4,5,3,6,"0"
65,0.624,2,2,1,3,6,2,3,4.96,2,72,"1"
8,0.794,1,1,2,4,3,7,3,6,2,182,"0"
104,0.939,2,1,2,3,6,12.3528698752228,7,6,2.89055555555556,67,"0"
25,0.527,1,2,2,3,6,2,2.77166666666667,2.25,2,50,"0"
100,0.884,1,2,3,3,6,6,4,6,2,16,"0"
49,0.91,2,1,2,3,6,14.59196499217,8,6,3.82300611501431,38,"0"
6,0.92,3,1,2,3,1,6,2.16666666666667,1,2,98,"0"
99,0.698,2,2,3,3,6,5,4.7125,5.45,3,7,"1"
50,0.92,2,2,1,3,6,3,4.93321428571429,5.28333333333333,2,88,"0"
100,0.884,2,1,2,4,6,5,4,6,3,112,"0"
47,0.766,3,1,1,3,6,16,7,5.58333333333333,3.20833333333333,30,"1"
22,0.738,1.91666666666667,1,2,3,6,10,3,2,2,9,"0"
96,0.855,3,2,1,2,5.8,5,8,6,2,36,"0"
49,0.91,2,1,2,3,6,20,4,6,5,24,"0"
6,0.92,2,1,2,4,3,3,8,3,2,28,"0"
56,0.878,2,1,3,3,6,11,3,5,2,166,"0"
65,0.624,2,1,1,4,6,11,3,6,3,61,"1"
84,0.762,2,1,2,3,6,9.66983294483294,3,5,4,24,"0"
49,0.91,2,2,1,3,6,11,4.90454545454545,5.25,2,8,"1"
52,0.903,2,1,2,3,6,10,3.125,3.32908385093168,2,133,"0"
96,0.855,2,1,2,3,6,15,4.548125,5.8,3.08833333333333,143,"0"
56,0.878,2,1,2,3,6,14.9722222222222,4.30392857142857,6,2.95242063492063,29,"0"
6,0.92,1.85350400416577,1,2,3,6,8,8,6,2,53,"0"
6,0.92,2,1,2,3,6,10,8,5,3.03817290552585,11,"1"
65,0.624,2,1,2,3,6,5,3,4.4527332042957,2,7,"0"
84,0.762,2,1,2,3,6,9,3,6,2.54601707299686,87,"0"
6,0.92,2,1,2,3,6,9,3.15347462093592,2,2,18,"0"
79,0.827,2,1,2,3,1,10,6,6,2,76,"1"
65,0.624,2,1,2,3,6,7,8,6,2,114,"0"
6,0.92,1.94285714285714,2,1,2,5.5184375,6,4.34535714285714,5.25,2.63333333333333,56,"0"
49,0.91,2,1,2,3,6,8,3,5.9375,2.99678062678063,30,"0"
113,0.923,2,1,2,3,6,12.987311827957,5,6,2.71039393939394,80,"0"
78,0.776,2,1,1,3,6,15,6,6,2.99277777777778,52,"0"
65,0.624,1,1,2,3,6,6.04161231884058,3,6,2,13,"0"
51,0.767,2,1,2,3,6,5,4,5,2.69722222222222,42,"0"
51,0.767,1.94638554216867,1,3,4,6,7,3,6,2,56,"1"
65,0.624,2,2,2,1,5.9325,3,4.925,5.85,2.325,12,"1"
32,0.836,2,1,2,4,3,3,4,6,2,36,"0"
14,0.926,2,1,2,4,6,15.1671856746857,6,6,3.09786358638015,67,"0"
65,0.624,1.94651741293532,1,2,3,6,9,3,6,2,13,"1"
6,0.92,2,1,2,3,6,10,5.1469300052988,6,2,100,"0"
49,0.91,2,1,2,5,6,16,8,6,2,58,"0"
65,0.624,2,1,2,3,6,8,4,6,2,18,"1"
65,0.624,1.95231259968102,1,2,4,6,3,8,6,3,90,"1"
19,0.64,1.7997619047619,2,2,4,6,7,8,5.7,2,59,"0"
5,0.804,1.9,1,2,4,6,3,8,6,3,35,"0"
95,0.802,2,1,1,3,6,9.26041666666667,8,6,3,11,"0"
65,0.624,2,1,2,3,6,5,3.33103535353535,1.78333333333333,3,15,"1"
6,0.92,2,1,2,3,5,11,3,6,2.979418587948,206,"0"
98,0.647,1.75,1,2,4,6,10,3,6,2,130,"0"
6,0.92,2,2,2,1.57333333333333,4.78921568627451,2,5.0825,6,2.4,30,"0"
71,0.939,2,1,2,4,6,13.2527777777778,8,6,2.65064393939394,88,"0"
65,0.624,1.8625,2,2,4,2,6.6375,8,6,2,18,"0"
65,0.624,1.92754828682334,1,2,3,6,9,4.10209819237313,6,2,41,"0"
14,0.926,2,1,3,4,6,15,8,6,3,16,"0"
7,0.924,2,1,2,3,6,11.7968172551279,6,6,3.37212852733686,95,"0"
65,0.624,2,2,2,3,6,7,5.26666666666667,5,2,53,"0"
6,0.92,2,1,2,3,6,12.4528409090909,5.90722928009679,5.630625,3.87559523809524,220,"1"
96,0.855,1.84882352941176,1,2,4,6,10.496714141122,3,6,3,21,"0"
101,0.795,2,1,2,4,6,12.0121428571429,4,5,3.28,94,"0"
6,0.92,2,1,2,3,4,18,4.68327697568389,6,4,20,"0"
4,0.558,2,2,2,3,6,9,2.91993506493507,5.21666666666667,2.4,47,"1"
6,0.92,2,1,2,3,6,13.7601356589147,5.10303761096347,5.50356530842464,3,60,"0"
65,0.624,2,1,2,3,6,7,8,6,5,78,"1"
6,0.92,1.75,2,2,3,6,5,8,5,2,5,"0"
8,0.794,2,1,2,2.11,5.6,7,3,4.95,2,20,"0"
104,0.939,2,1,2,3,6,13.3425,8,6,4,2,"0"
8,0.794,1,1,1,3,6,10,4,6,2.75,206,"0"
96,0.855,2,2,2,2,5.5,13,4.6875,5.07,2,90,"0"
62,0.682,2,1,2,3,6,13,4,6,4,25,"0"
65,0.624,2,1,1,3,6,6,5.46829184704185,6,2,8,"1"
14,0.926,2,1,2,3,6,10,5,6,3,22,"0"
6,0.92,2,1,2,3,3,20,4,6,2.72748917748918,90,"0"
49,0.91,1.90173656618611,1,2,3,6,10,1,1,2,56,"0"
6,0.92,2,1,1,2,5.6484375,11,3.94834415584416,4.85,3,81,"1"
14,0.926,2,1,2,3,6,8,1,6,2,120,"0"
65,0.624,2,1,2,3,6,5,3,6,2.15903118685924,18,"1"
3,0.887,2,1,2,2,5.7,13.1045454545455,3,6,2.93,19,"0"
95,0.802,2,1,1,3,6,9,7,6,3,314,"0"
104,0.939,1.85,2,2,3,6,9.125,6.05,5.5,3,15,"0"
49,0.91,2,2,1,3,6,3,4.80460317460317,5.825,2,10,"0"
102,0.754,1.83928571428571,1,3,3,6,4,3,6,2.95,39,"0"
65,0.624,2,1,2,4,6,9,4.74930555555556,5.45,2,25,"1"
4,0.558,2,2,2,3,6,5.32777777777778,1,1,2,146,"1"
65,0.624,2,1,2,3,6,4,2.7,4.82972132034632,2,26,"0"
64,0.796,2,1,2,3,6,12,4,6,2.79899286987522,25,"0"
6,0.92,2,1,2,3,6,15.5602220360285,3,6,3.11811507936508,50,"1"
6,0.92,2,1,2,3,6,10,8,6,2.81377346085484,30,"0"
9,0.698,2,1,2,3,6,19,8,6,5,39,"0"
65,0.624,1.8,2,1,2,5.75,4.05,3.78333333333333,4.01,2.1,56,"1"
65,0.624,1.84285714285714,1,2,3,6,4,3,4.11842105263158,2,82,"1"
65,0.624,2,1,2,3,6,8,8,6,3,32,"0"
49,0.91,2,1,2,3,6,7.97466422466423,3,6,2,43,"1"
12,0.55,2,1,2,2.3,6,16,4,6,3.88839285714286,15,"1"
38,0.74,2,2,2,3,6,5,4.2875,5.5,2,21,"1"
96,0.855,2,1,2,3,3,10,8,6,3,226,"0"
6,0.92,2,1,2,3,6,15,3.71101190476191,4.8001421957672,2,60,"0"
107,0.579,2,1,2,3,6,3,3.895,4.71666666666667,2,9,"0"
65,0.624,2,1,2,3,6,8,3,6,2,50,"0"
102,0.754,2,2,3,2,5.75,5,6,6,2,280,"1"
49,0.91,2,1,2,3,6,4,3,5.82512626262626,3,91,"0"
65,0.624,2,1,2,4,6,6,4,6,2,15,"1"
6,0.92,2,1,1,3,6,6,4,6,3,14,"0"
49,0.91,2,1,2,3,6,11,5,6,2,74,"0"
65,0.624,2,1,2,3,6,21,6.15064377182366,5.65,3,43,"1"
14,0.926,2,1,2,4,6,15,5,6,2,52,"0"
104,0.939,2,2,2,1.85,5,2,2.78333333333333,5.65,2,75,"0"
65,0.624,2,1,2,3,6,9,4,6,2,54,"1"
102,0.754,2,2,3,3,6,9,1,1,2,50,"0"
43,0.698,2,1,2,3,6,8,2.59714285714286,6,2.55336826347305,100,"0"
2,0.895,2,1,2,4,6,18,1,1,2,42,"0"
49,0.91,2,1,2,5,6,12.9553571428571,4,6,5,11,"0"
49,0.91,2,1,2,4,6,11,3,6,3,74,"0"
95,0.802,2,1,1,2,6,8,3,6,2,17,"0"
83,0.89,2,1,1,3,6,10,3,6,2.43333333333333,90,"0"
96,0.855,2,2,2,4,6,9.95,4,6,3,234,"0"
65,0.624,2,2,2,3,6,4,5,6,4,11,"1"
7,0.924,2,1,2,4,3,8,1,6,2,163,"0"
49,0.91,2,1,2,3,6,11,3,6,5,9,"0"
96,0.855,2,2,2,3,5,6,5.0125,5.8,2.45,36,"0"
27,0.827,2,1,1,3,6,6,4.88333333333333,5,2,6,"0"
104,0.939,2,1,2,3,6,12,6,6,2.75722222222222,72,"0"
14,0.926,2,1,3,3,6,19,4,3,4,84,"0"
43,0.698,2,1,2,3,6,15,3,5,2.425,24,"0"
92,0.913,2,1,2,2,5.64394752534287,11.5045833333333,4.575,6,2,77,"0"
6,0.92,1.9,1,2,3,5,21,8,6,3.58830409356725,56,"0"
5,0.804,1.9,1,2,3,6,14,3,6,2,22,"0"
6,0.92,2,1,2,3,3,18,3,2,3,8,"0"
119,0.865,2,1,2,4,6,15.3119444444444,5.07697802197802,5.725,3.3,8,"0"
6,0.92,2,2,2,3,6,9.32346560846561,4.19839041969975,5.07791005291005,2,55,"0"
65,0.624,2,1,1,3,6,10,4,6,2,74,"1"
65,0.624,2,2,1,4,6,4,4.32333333333333,5.46,2,57,"1"
65,0.624,2,1,1,3,6,3,1,4.15125,2,36,"0"
6,0.92,2,2,2.05,1.65,5.4,3,4.91666666666667,5.49333333333333,2.2125,146,"0"
6,0.92,2,1,2,3,6,13.7735937533514,4,6,3.30087284791232,151,"0"
65,0.624,2,1,2,3,6,12,3,6,2,4,"0"
16,0.743,2,1,2,4,5,3,4,5.6,3,102,"0"
14,0.926,2,1,2,3,6,8,8,6,4,29,"0"
49,0.91,2,1,2,4,6,12.4419838031689,8,6,3,78,"0"
31,0.897,1.95,1,2,4,6,15,6,6,2.81396103896104,84,"0"
65,0.624,2,1,1,3,6,3,1,6,3,141,"1"
7,0.924,2,1,1,2,5.9,9,4,5,2,41,"1"
22,0.738,2,1,1,3,6,6,4.57261904761905,6,2,13,"0"
90,0.866,2,1,2,4,6,13,3,6,2,30,"0"
65,0.624,2,1,2,3,6,9,4,6,3,104,"1"
11,0.701,2,2,1,3,6,3,3.3,5.2,2,108,"0"
83,0.89,1.99882352941176,1,2,3,6,10,3,6,2.77619047619048,62,"0"
49,0.91,2,2,2,1,5.7,9,3,6,3,21,"0"
100,0.884,2,1,2,3,6,13,1,1,2,98,"0"
49,0.91,1,1,2,4,3,6,5.4375,5,2,57,"0"
50,0.92,2,1,2,3,6,14.006875,5.79583333333333,5.9,3.9,44,"1"
6,0.92,2,1,2,4,6,14.0179761904762,6.53797360248447,6,3.277359437751,9,"0"
95,0.802,1.775,1,1,3,6,9,4,3,2,4,"0"
6,0.92,2,1,2,3,6,11.4561954711955,1,1,4,53,"0"
14,0.926,1.79444444444444,1,2,4,6,16.0484494109494,5,6,3.64319277108434,108,"0"
67,0.698,1,2,2,4,6,8,4.82,5.2875,2,98,"1"
75,0.893,1.95,1,2,3,6,6,1,1,2,112,"0"
75,0.893,2,1,2,4,6,13,8,6,2,107,"0"
47,0.766,2,1,2,3,6,7.13,5.26833333333333,5.94512195121951,2,28,"1"
14,0.926,2,1,2,4,6,13.6221937693321,4,6,2,24,"0"
51,0.767,1.79741379310345,1,1.8,3,6,11.2574275362319,5,5,3,28,"1"
81,0.516,1.95,1,1,3,6,5,2.79047619047619,4.75,2,15,"1"
117,0.698,2,2,2,2,6,3,2.4375,4.5,2.25,76,"0"
6,0.92,2,1,2,3,6,13,6,6,2.97899430627025,80,"0"
62,0.682,2,2,1,3,6,4,4.43333333333333,5.52777777777778,2.05008445945946,32,"1"
102,0.754,2,1,2,3,6,9.59213364293086,4,6,3,96,"0"
65,0.624,2,2,2,3,6,5,5.61818181818182,6,2,11,"1"
6,0.92,2,1,2,3,6,16,4.65348819325221,6,3.94298245614035,46,"0"
65,0.624,2,1,1,3,5,6,4,6,2,20,"0"
92,0.913,2,1,2,3,6,9,4,5.45583333333333,5,46,"0"
6,0.92,2,1,2,1,5.64729003267974,11,1,6,2,14,"0"
49,0.91,2,2,1,3,6,6.46132299073476,3.25338827838828,4.93333333333333,2,44,"0"
6,0.92,2,1,2,3,6,15,3,6,3.13400793650794,27,"0"
6,0.92,2,1,2,3,6,12,8,6,3.17575864026684,34,"0"
6,0.92,2,1,2,3,6,12,3,6,4,17,"0"
6,0.92,1,2,2,3,3,4,4,6,4,40,"0"
65,0.624,1.95,2,1,4,6,4,2.12321428571429,3.21666666666667,2,20,"1"
71,0.939,2,2,1,3,6,8,5.5,5.64166666666667,3,31,"1"
84,0.762,2,1,2,4,6,9,6,5,2,45,"0"
96,0.855,2,2,2,2,5.35,12,4.16304347826087,6,2,32,"0"
115,0.925,2,1,2,3,6,9,3,2,3,85,"0"
94,0.666,2,1,2,3,6,7,3,6,2,110,"0"
95,0.802,2,1,2,4,2,12,4.8225,5.9,3,35,"0"
84,0.762,2,1,1,3,6,13,4,6,4,6,"0"
6,0.92,2,1,2,4,3,16,6,6,5,11,"0"
5,0.804,2,1,2,4,6,11.5229166666667,5.2131862745098,5.85286437246963,2,61,"1"
31,0.897,2,1,2,4,6,7,1.435,1,2,91,"0"
51,0.767,2,1,2,3,3,9.12916666666667,1,6,3,28,"0"
50,0.92,1.95,1,2,4,6,12.2575090744102,4,6,3,18,"0"
8,0.794,2,1,3,3,6,8,4,4.45833333333333,2,50,"0"
62,0.682,2,2,2,3,6,7,6,5.89074074074074,2,204,"0"
14,0.926,2,2,2,2,5.22272727272727,6,3,6,3,256,"0"
6,0.92,2,1,1,3,6,7,7,6,3,26,"0"
6,0.92,2,1,2,4,3,6,8,6,5,168,"1"
84,0.762,2,2,2,3,5,3,6,6,2.05769230769231,26,"0"
14,0.926,2,1,2,4,6,17,4,6,3.01333333333333,37,"0"
51,0.767,2,2,1,2,5.95,5,3.55,5.6,3,17,"1"
3,0.887,2,1,2,3,6,12.3029395604396,6.625,5.775,5,42,"1"
14,0.926,2,2,1,3,6,11,4.76666666666667,5.4,2.25,67,"0"
49,0.91,2.05,1,2,3,6,14,4.49129901960784,5.85,2.4,40,"0"
2,0.895,2,1,2,3,6,13,6,6,3.14928020093114,14,"0"
65,0.624,2,2,2,3,6,5,5,6,2,218,"0"
120,0.698,2,1,1.995,2,5.85,4,2.525,3.8,2,22,"1"
49,0.91,2,1,2,3,6,14,3,2,2,8,"0"
6,0.92,2,1,1,4,6,9,3.31776826115061,2,2,38,"0"
65,0.624,1.74166666666667,2,2,3,6,2,1,2.525,2,29,"0"
123,0.915,2,1,2,3,6,9,6,6,3,26,"0"
65,0.624,1.95,1,2,4,6,14,8,6,3,22,"0"
49,0.91,2,1,2,3,6,10,4,6,2,50,"0"
50,0.92,1,1,2,4,6,11.445390070922,3,6,3.02238562091503,120,"1"
84,0.762,2,1,2,3,6,10,4,2,2,100,"0"
65,0.624,2,1,1,3,6,5,3,6,5,198,"1"
6,0.92,1.78888888888889,1,2,3,5,4,1,6,3,18,"1"
6,0.92,2,1,2,4,6,11.6371212121212,5.67935596567176,5.88174603174603,5,80,"1"
95,0.802,1,2,3,3,6,4,3,6,2,144,"1"
102,0.754,2,1,2,4,6,12.09,4.08958333333333,5.91,3.375,41,"0"
6,0.92,1.81857142857143,1,1,4,6,10,6.51333333333333,6,2,54,"0"
117,0.698,2,1,1,4,6,10.945,8,5,2,28,"0"
49,0.91,2,1,2,3,3,9.97363095238095,8,5,2,20,"0"
56,0.878,2,2,2,3,4,15,3,3,4,45,"0"
6,0.92,2,1,1,4,6,7,8,6,4,55,"0"
49,0.91,2,1,2,3,6,6,3,6,4,28,"0"
71,0.939,2,1,2,4,6,7,4,6,2,96,"0"
65,0.624,2,2,1,3,6,2,3.90940860215054,5.875,2,18,"1"
62,0.682,2,2,1,3,6,10,5.13,5.36666666666667,2,42,"0"
42,0.689,2,1,1.74807692307692,3,6,5,3,6,4,31,"1"
65,0.624,2,1,2,3,6,7,8,6,3,47,"1"
71,0.939,2,1,2,4,6,11,5.02810049019608,5.595,2,66,"0"
6,0.92,2,1,2,3,6,5,8,6,3,8,"0"
5,0.804,2,2,2,2,5.1375,5,4.1875,6,2.55,94,"0"
6,0.92,2,1,2,3,6,12.0333333333333,4.27461484593838,5.14285714285714,2.32833333333333,40,"1"
100,0.884,1.9,1,2,3,6,12,3.97416666666667,5.25,2,15,"0"
14,0.926,1.93709302325581,1,2,3,6,9,5,6,2.66306818181818,53,"0"
6,0.92,2,1,2,4,6,13.8007704709791,8,6,3.12264515203672,42,"0"
6,0.92,2,1,2,4,6,8,7,5,5,8,"0"
5,0.804,1.9,1,1.99358974358974,3,6,13,7,6,2,182,"0"
6,0.92,2,1,2,3,5,9,4,3,2,128,"0"
6,0.92,1,1,2,3,6,6,3,6,3,25,"1"
12,0.55,2,1,1,4,6,5,4,3,3,37,"1"
30,0.698,2,2,2,3.21,5.8,4.71,3.6,4.41090909090909,2,85,"0"
14,0.926,1.9,1,1,4,6,10,3,6,2,88,"0"
65,0.624,2,2,2,3,6,7,8,6,2.89360671936759,21,"1"
6,0.92,1,1,2,3,3,5,4,6,2,90,"0"
86,0.896,2,2,2,2,5.8,4,4,6,2.25,10,"0"
6,0.92,2,1,2,1,5.62730496453901,13,4.00916666666667,5.09166666666667,2,70,"1"
6,0.92,2,2,2,4,6,7,6,5,2,106,"1"
46,0.769,2,1,2,3,6,10,4,3,2.23125,35,"1"
5,0.804,2,2,1,3,6,4,4.68214285714286,5.95,2.58445945945946,73,"1"
7,0.924,2,2,1,3,6,14,5.11666666666667,5.2,4,41,"1"
49,0.91,2,1,2,3,6,8,6,6,5,22,"0"
14,0.926,2,1,2,4,6,13,6,6,2,82,"0"
92,0.913,1.9,1,2,2,5.63571428571429,9,4,3,2,20,"0"
6,0.92,2,1,2,3,6,9,8,6,3,44,"0"
6,0.92,2,1,2,3,6,8,8,6,2,107,"0"
50,0.92,2,1,2,3,5,7.60634615384616,4.85,5.37587412587413,2,19,"1"
65,0.624,2,1,1,3,6,4,4.16581306990881,6,2.35454545454545,116,"1"
6,0.92,2,2,1,2,5.39108455882353,6,8,6,2,55,"0"
104,0.939,1.95166666666667,1,2,3,6,13,6,6,2,42,"0"
65,0.624,2,1,2,4,6,5,1,1,2,78,"1"
14,0.926,2,1,2,3,6,13.6687112010796,4.05700771347323,5.925,3.07116228070175,114,"0"
14,0.926,2,1,2,4,6,16.2606480993578,4,6,2.89429512516469,56,"0"
65,0.624,2,2,1,2,6,6,5.725,6,2.5125,6,"0"
31,0.897,2,1,2,3,6,8,7,6,3.27016547049442,15,"0"
6,0.92,2,2,2,3,6,7,4,3,2,54,"0"
66,0.899,1.98928571428571,1,2,3,6,9,4,2,3,114,"0"
94,0.666,2,1,2,3,2,7.94446605374823,4.37990196078431,5.1,2,29,"0"
85,0.493,1.95,2,1,3,6,3,3.86041666666667,5.09,2,33,"1"
49,0.91,2,2,2,3,6,9,3,6,5,23,"0"
65,0.624,2,1,2,3,6,12,3,2,2,206,"1"
14,0.926,1.805,2,2,4,3,7,3,6,2,76,"0"
66,0.899,2,2,2,3,6,12.2057692307692,5,6,3.075,24,"0"
100,0.884,2,1,2,3,6,14,5.02737179487179,6,3,101,"0"
56,0.878,2,2,1,4,3,10,4,5,3,56,"0"
6,0.92,2,1,2,4,6,11,8,6,2,21,"0"
6,0.92,2,1,2,3,6,8,8,6,2,77,"0"
14,0.926,2,1,2,2,5.55,5,3,6,2,14,"0"
6,0.92,2,1,2,3,3,14,3,6,2,326,"0"
6,0.92,2,1,2,3,6,9.56716422466423,3,6,2,20,"1"
39,0.84,2,1,1,3,6,10,3.66666666666667,4,2,34,"0"
96,0.855,2,1,2,2.28333333333333,5.95,13.9166666666667,7,5,3.4375,17,"0"
65,0.624,2,1,2,3,2,9.11666666666667,3.07342589805338,4.88333333333333,3,31,"1"
49,0.91,2,1,1,3,6,6,4.66071770334928,5.675,5,52,"0"
5,0.804,1.93333333333333,1,3,3,6,6,4,3,2,326,"0"
14,0.926,2,1,2,3,6,5,8,6,2,19,"0"
40,0.555,1.7421875,1,2,3,6,12,4,6,2,124,"1"
46,0.769,2,2,2,3,6,12,4.56666666666667,5.41,3,18,"1"
31,0.897,2,2,2,4,6,12.4109523809524,5,6,3.21862170087977,4,"0"
14,0.926,1.71944444444444,1,2,5,6,19,6,6,5,122,"0"
14,0.926,2,1,1,2,5.6125,8,4.35,5.525,3,82,"0"
65,0.624,2,2,1.05,3,6,6,6.97708333333333,6,2.40833333333333,24,"1"
6,0.92,1.89946524064171,1,2,3,6,12,6.41261872455902,5.85,3.66666666666667,11,"1"
3,0.887,2,2,2,2,5.4,5,4.31666666666667,5.69375,2.15,37,"0"
5,0.804,2,2,1,3,6,3,5.24166666666667,5.95,3,116,"1"
42,0.689,2.05,2,1,2,5.6,2,4.65,5.6,2.05,27,"0"
6,0.92,1.93253205128205,1,2,3,6,16,3.53689016584508,2,5,42,"0"
76,0.794,1.65,2,1,4,6,16,6,6,2,33,"0"
67,0.698,2,2,1,2,5.85,8,4.65,6,2.4,28,"0"
49,0.91,2,2,1,2,6,13,5.45,5.5375,2.65,42,"0"
96,0.855,1,2,1,3,6,4,5.59166666666667,5.45,3,17,"1"
49,0.91,1.95,1,2,3,6,3,5.39177036731385,6,2,163,"0"
6,0.92,2,1,2,3,6,5,3,6,2,58,"0"
49,0.91,2,1,3,3,6,11,3,6,5,206,"0"
50,0.92,2,2,2,3,3,11,8,6,2,57,"0"
12,0.55,2,1,2,3,6,8,5,6,2,40,"1"
65,0.624,2,2,2,2,5.98875,5,1.99242424242424,2.25,2,28,"1"
104,0.939,2,1,1,2,5.175,3,1,6,2,30,"0"
50,0.92,2,1,2,3,6,13,3.94830677084709,6,2,34,"0"
65,0.624,1.39285714285714,2,1,2,5.8,4,6,3,2,44,"0"
6,0.92,2,1,2,3,2,2,8,6,2,28,"0"
90,0.866,2,1,2,5,6,14.3933333333333,4.93111111111111,5.48333333333333,3.1,154,"0"
56,0.878,2,2,1,3,6,4,1.8,2.925,2,26,"1"
52,0.903,2,1,3,3,6,12.7805555555556,8,6,2.72952380952381,6,"0"
118,0.691,2,2,2,3,6,11,8,6,2,32,"0"
49,0.91,2,1,2,2,5.15833333333333,2,3.75,5.6,2.05,96,"0"
6,0.92,2,1,2,3,6,15,4.45533677107207,5.05916005291005,2,70,"1"
65,0.624,2,2,1,2,6,8,5.62631578947368,5.85,2.55,4,"0"
117,0.698,2,1,2,4,6,10,3.96666666666667,5.1,5,86,"0"
6,0.92,2,1,2,3,6,15,8,6,2.5984623015873,290,"0"
6,0.92,2,1,2,3,3,3,4,6,2,168,"0"
6,0.92,1,1,2,3,6,14.4961538461538,5.51047619047619,5.27276785714286,2.88333333333333,55,"1"
41,0.735,1.95,1,1,3,6,7,4.225,5.01666666666667,2,42,"0"
14,0.926,2,1,2,2,5.76666666666667,12,2.8675,6,2,34,"0"
117,0.698,2.025,2,3,2,5.8,3,3,6,2,16,"0"
49,0.91,2,1,2,3,6,15,6,6,2,8,"0"
14,0.926,2,2,2,2,5.32142857142857,5,4.9,5.71666666666667,2.625,63,"0"
39,0.84,3,2,1.85,1.41304347826087,5.45,3,4.28333333333333,5.8,2.65,8,"0"
6,0.92,2,1,2,3,6,7,8,6,2,21,"0"
14,0.926,2,1,2,4,6,10,3,6,3,123,"0"
5,0.804,2,1,2,3,4,11,4,5.31666666666667,5,292,"0"
12,0.55,2,2,2,3,6,2,4.06458333333333,5.06166666666667,2,7,"0"
